alpha,area_under_train_loss_curve,area_under_val_loss_curve,best_epoch,best_val_loss,dataset,ensemble_size,fidelity_final,fidelity_initial,final_test_accuracy,final_test_cross_entropy,final_test_explained_variance,final_test_macro_f1,final_test_mae,final_test_mse,final_test_precision_macro,final_test_r2,final_test_recall_macro,init_seed,initial_test_accuracy,initial_test_cross_entropy,initial_test_explained_variance,initial_test_macro_f1,initial_test_mae,initial_test_mse,initial_test_precision_macro,initial_test_r2,initial_test_recall_macro,initial_train_loss,initial_val_loss,model_name,setting,split_seed,task,training_time_total
10.0,69.05103570222855,88.2043129503727,198,0.3392200171947479,california_housing,10,0.11615711541537985,0.6861357171306955,,,0.727938843098547,,0.42259006313301084,0.3630000201444103,,0.7231329889285394,,0,,,0.06385835221170377,,0.875732133084259,1.2295803201384576,,0.06217573218427641,,0.9441972374916077,0.960308313369751,coexplain_soft,ensemble_10,0,regression,13.044072416999995
20.0,56.88331197202206,75.81170028448105,199,0.32372352480888367,california_housing,10,0.10394574781930288,0.478801854806826,,,0.7294818317964673,,0.4174698687960815,0.35905493400513183,,0.7261419810695506,,0,,,0.24367485571770775,,0.788685088452301,0.995583057571516,,0.24064988945853616,,0.7687457203865051,0.7845414876937866,coexplain_soft,ensemble_10,0,regression,12.807554417000006
50.0,47.24901311099529,65.27624076604843,55,0.3156139850616455,california_housing,10,0.10156720504701693,0.11977037156880802,,,0.7192779981065949,,0.42244984864212026,0.3706566189581205,,0.7172931555652191,,0,,,0.56368080256776,,0.5777350481671905,0.5748279482249716,,0.5615678042054264,,0.42404094338417053,0.43520858883857727,coexplain_soft,ensemble_10,0,regression,12.423465791000012
100.0,43.41650831699371,58.06562188267708,196,0.28669077157974243,california_housing,10,0.100789922191972,0.027233775883891042,,,0.7259499682188648,,0.4200370412843322,0.36230693897248784,,0.7236616151044379,,0,,,0.6448039715106217,,0.5070375833940124,0.4680417674652714,,0.643015652827895,,0.3193761706352234,0.3340943157672882,coexplain_soft,ensemble_10,0,regression,12.966719291999993
0.5,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.42304875000002
1.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.159945291999975
2.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,13.151698791000001
5.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.911426167000002
10.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.719987250000031
20.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.791791250000017
50.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.544353874999956
100.0,200.0,203.6067247390747,0,1.0180336236953735,california_housing,10,0.7621291996954467,0.7621291996954467,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,0,,,-2.220446049250313e-16,,0.8952501227197265,1.314453032990905,,-0.0025582981874994193,,1.0,1.0180336236953735,same_arch_random,ensemble_10,0,regression,12.69218550000005
,50.868756383657455,73.98082265257835,199,0.3062615990638733,california_housing,10,0.1508120451187647,0.7680387249707349,,,0.7673067834387974,,0.3876575422666168,0.30960908162045436,,0.7638552719784054,,0,,,0.0035453379966819965,,0.884340297732315,1.3307685677708219,,-0.015002466501184086,,1.0021064281463623,1.0280665159225464,djinn,ensemble_10,0,regression,4.177209833999996
0.5,89.45485755801201,105.85403701663017,199,0.4197017550468445,california_housing,10,0.14651678491280362,1.0890259314803798,,,0.6732352124297947,,0.48539858144538883,0.4339447732471783,,0.6690220780394658,,0,,,0.041215530536431344,,1.0760271871461486,1.5649955424544668,,-0.1936518295705656,,1.2449182271957397,1.2168385982513428,path_expansion,ensemble_10,0,regression,13.56095183299999
1.0,85.364786952734,102.13645443320274,199,0.4133002758026123,california_housing,10,0.14114467456004354,1.020959939055315,,,0.6753107938479387,,0.483153777700119,0.43109667182159994,,0.671194379100536,,0,,,0.08173997585380766,,1.0505610591363526,1.4924366849884882,,-0.13830981062143777,,1.1871285438537598,1.1621266603469849,path_expansion,ensemble_10,0,regression,12.73159874999999
2.0,78.72363993525505,95.63735800981522,199,0.39261528849601746,california_housing,10,0.12729591875973414,0.8912588136872096,,,0.6847698939664973,,0.47331211025588993,0.41867009695898505,,0.6806723638089094,,0,,,0.1582159515858086,,0.9995388491830445,1.3539492484741924,,-0.032682812024005026,,1.0764145851135254,1.058835744857788,path_expansion,ensemble_10,0,regression,13.718170665999992
5.0,65.85006734728813,81.5560391843319,199,0.34537461400032043,california_housing,10,0.11034118506984629,0.5793048722107695,,,0.7168433710594841,,0.43593057007957464,0.3770292479923984,,0.712432630343524,,0,,,0.33466930070623646,,0.8577397075242614,1.021115443198135,,0.22117585391673722,,0.8093608021736145,0.8105453252792358,path_expansion,ensemble_10,0,regression,13.061451082999952
10.0,56.28034198284149,72.42270654439926,196,0.3260035812854767,california_housing,10,0.10411771578799056,0.30132639124798716,,,0.7410504946388998,,0.40830595309425355,0.34287914873916703,,0.7384795597742013,,0,,,0.4879372527820097,,0.7024784588632201,0.7253752005340092,,0.4467425550078029,,0.5695623755455017,0.5850235223770142,path_expansion,ensemble_10,0,regression,13.632598540999993
20.0,49.816121712327,66.72786536812782,197,0.31296002864837646,california_housing,10,0.11095384191451092,0.12149806556914441,,,0.7518977043505619,,0.39679953779388427,0.32784520989025107,,0.7499462305255544,,0,,,0.5941598223831392,,0.5771963129014587,0.5380773204240633,,0.5895982061601959,,0.40777552127838135,0.4331604838371277,path_expansion,ensemble_10,0,regression,15.035170583999957
50.0,45.70098903775215,63.46078979969025,199,0.3091619908809662,california_housing,10,0.11025711034307954,0.03533060433874574,,,0.7469918691126329,,0.40034799511421204,0.3357378640753699,,0.7439263532462497,,0,,,0.6503213512742458,,0.5032749010915375,0.4593643467360941,,0.6496340864581219,,0.3219473659992218,0.3481706976890564,path_expansion,ensemble_10,0,regression,16.114701916999934
100.0,43.294429048895836,59.3802373111248,197,0.29140734672546387,california_housing,10,0.10604465573406939,0.013919294882109308,,,0.7356080900597526,,0.4118778969476318,0.3507600801639827,,0.7324686236668705,,0,,,0.6604079750227368,,0.4879398929853057,0.4478701823070534,,0.6584009040163314,,0.2967190444469452,0.31814709305763245,path_expansion,ensemble_10,0,regression,16.477961790999984
,56.54427623748779,79.1160144507885,199,0.3355810046195984,california_housing,10,0.14516736897899124,0.7720802624302915,,,0.7530201860486482,,0.4117430984580993,0.3317734651635563,,0.7469500756057473,,0,,,0.0002560369108685068,,0.8860141342763519,1.3354807378725133,,-0.018596528152190706,,1.0071302652359009,1.0326942205429077,mlp,ensemble_10,0,regression,2.0059312910000244
,,,,,california_housing,0,,,,,0.5828651925824457,,0.575207627776211,0.6188366671980918,,0.5816724872315204,,1,,,0.5828651925824457,,0.575207627776211,0.6188366671980918,,0.5816724872315204,,,,source_tree,single_tree,1,regression,0.0
0.5,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,coexplain_soft,single_tree,1,regression,0.9012459159999935
1.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,coexplain_soft,single_tree,1,regression,1.0639918749999424
2.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9014921216863684,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-0.00028734357525039833,,0.9562781335597229,1.4943184436692376,,-0.010144600278050753,,1.0000990629196167,1.0008645057678223,coexplain_soft,single_tree,1,regression,1.324349457999915
5.0,157.12204080820084,153.9728262424469,199,0.7250072360038757,california_housing,1,0.7503702077326917,0.9087806860408661,,,0.3624744548823008,,0.7289575472749066,1.1755895014062316,,0.20531303617375196,,1,,,-0.007691949802886677,,0.9581408278231812,1.5057254939619156,,-0.01785565430878,,1.0092657804489136,1.0131984949111938,coexplain_soft,single_tree,1,regression,1.4883704999999736
10.0,86.68299397826195,82.56769689917564,199,0.3082978427410126,california_housing,1,0.2606922057999797,0.8994092003574453,,,0.6975900915981947,,0.48644523066284184,0.4566997323079912,,0.6912754637448195,,1,,,0.0015096271908318082,,0.9535989910845948,1.4933271554826735,,-0.00947449919402854,,0.9923481941223145,0.987754225730896,coexplain_soft,single_tree,1,regression,1.4317310000000134
20.0,78.07299041748047,76.9537541270256,199,0.32940685749053955,california_housing,1,0.2720285335706303,0.7268505408298759,,,0.6832149468503842,,0.49967502515365597,0.474127160978534,,0.6794946930243208,,1,,,0.15352237130507085,,0.8756530750994873,1.2727828292792125,,0.13961130054311177,,0.8256250023841858,0.8182594180107117,coexplain_soft,single_tree,1,regression,1.2227804579999884
50.0,60.715647995471954,63.16412070393562,189,0.2993732988834381,california_housing,1,0.1658570045935478,0.2967549063315414,,,0.7032707858072134,,0.49599367659523014,0.44422024356103057,,0.6997114756440096,,1,,,0.5030786357431007,,0.6447472517886352,0.7532956074090466,,0.49077956344500984,,0.4889453947544098,0.48003479838371277,coexplain_soft,single_tree,1,regression,1.1820531250000386
100.0,61.18825566768646,62.333234041929245,149,0.30709850788116455,california_housing,1,0.1120555755723436,0.11496246641379948,,,0.6766839468230662,,0.5138132160010528,0.481076057310551,,0.6747973073115117,,1,,,0.6206219016023794,,0.555829197696228,0.569325844456203,,0.6151413174262663,,0.37168702483177185,0.36182117462158203,coexplain_soft,single_tree,1,regression,1.2381811669999934
0.5,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.242805374999989
1.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.2065100419999908
2.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.335586666999916
5.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.353419625000015
10.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.3834406250000484
20.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.3221404999999322
50.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.2068759999999656
100.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,1,0.9013923173043202,0.9013923173043202,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,single_tree,1,regression,1.2436201250000067
,63.29037868976593,63.97391974925995,198,0.2619333565235138,california_housing,1,0.30668859683132554,1.0325760029553661,,,0.7849224178134006,,0.41971438510932924,0.3184298156307456,,0.784744570215496,,1,,,0.002166804921043153,,1.066505599284668,1.5878175888854116,,-0.07334910469333389,,1.1593132019042969,1.1987826824188232,djinn,single_tree,1,regression,0.5956338749999759
0.5,92.73919329047203,91.77049019932747,199,0.3329791724681854,california_housing,1,0.30092396302937835,1.0473878787982944,,,0.7001954329275268,,0.49811519450889585,0.45070668896700217,,0.6953267022179708,,1,,,0.020709634619468398,,1.0736276923136903,1.5908894775158506,,-0.07542567125505961,,1.1734979152679443,1.2198925018310547,path_expansion,single_tree,1,regression,1.1269090829999868
1.0,89.6960320174694,88.56735718250275,199,0.3300407826900482,california_housing,1,0.29723198798950273,1.015823413534119,,,0.7020719498682586,,0.4961786995757294,0.4478007079655964,,0.697291116850954,,1,,,0.04307967651595146,,1.0599700397372438,1.5523422276469574,,-0.04936810870833774,,1.1442753076553345,1.1903300285339355,path_expansion,single_tree,1,regression,1.2516203330000053
2.0,84.33903816342354,82.97203582525253,199,0.32116958498954773,california_housing,1,0.28810751913101784,0.946686903673611,,,0.71000219260129,,0.48838113601234445,0.43576789380272307,,0.7054251811156833,,1,,,0.0903163286542289,,1.029381983043213,1.4692024135831876,,0.0068335895310421835,,1.0808128118515015,1.1257343292236328,path_expansion,single_tree,1,regression,1.4146276669999907
5.0,73.42106902599335,72.51458171010017,199,0.29894348978996277,california_housing,1,0.2734393423275163,0.7375056613306802,,,0.7390874680091606,,0.4592531795249176,0.3910004402862109,,0.735687540273122,,1,,,0.2251142044450649,,0.929599548181076,1.2252082698383195,,0.17177123575198394,,0.8917612433433533,0.9302088022232056,path_expansion,single_tree,1,regression,1.423914540999931
10.0,64.86734130978584,64.77328366041183,199,0.27792632579803467,california_housing,1,0.26053823683290334,0.491911551938951,,,0.7515125794667443,,0.44486535114051823,0.3710495972303644,,0.7491741143492425,,1,,,0.3815269806056911,,0.7946587703185272,0.9443323203963507,,0.3616406206068611,,0.6705145239830017,0.6944871544837952,path_expansion,single_tree,1,regression,1.4907952920000298
20.0,58.39563739299774,59.96115830540657,189,0.27489346265792847,california_housing,1,0.2257826186415974,0.2890461919272502,,,0.7428756536875112,,0.4539591281142425,0.3841241110824736,,0.7403358713195044,,1,,,0.5233818298811983,,0.65432958807518,0.7068085573032836,,0.522204353017898,,0.4818180501461029,0.4863220453262329,path_expansion,single_tree,1,regression,1.3763659159999406
50.0,56.759876281023026,59.93069154024124,189,0.29099106788635254,california_housing,1,0.16657539543610375,0.15016910867681824,,,0.7059464426726197,,0.49289389767501823,0.4363427174033707,,0.705036606003888,,1,,,0.6262590905216487,,0.5545760968680572,0.5553845109640251,,0.62456552202433,,0.36609572172164917,0.3565504550933838,path_expansion,single_tree,1,regression,1.5007500420000497
100.0,59.75641506910324,60.775209069252014,147,0.3004685342311859,california_housing,1,0.10747402501598549,0.08627428377862718,,,0.6776279411037924,,0.5141855853409577,0.47849667626676945,,0.6765409435789178,,1,,,0.6475942606695161,,0.5356778946204377,0.5241552195755174,,0.6456762164685148,,0.33960506319999695,0.32639363408088684,path_expansion,single_tree,1,regression,1.5373212499999909
,65.93308398127556,65.94022369384766,176,0.27739936113357544,california_housing,1,0.29854617523282895,0.9234695330285427,,,0.7715191127169087,,0.42828398703903203,0.34440444105663875,,0.7671859783843036,,1,,,0.008878994499006088,,0.944394227447052,1.5220507836806556,,-0.02889138991602258,,1.002139925956726,0.9931299686431885,mlp,single_tree,1,regression,0.32718062500009637
,,,,,california_housing,0,,,,,0.6824232174599467,,0.5060263917278901,0.4742170747812523,,0.6794339121762418,,1,,,0.6824232174599467,,0.5060263917278901,0.4742170747812523,,0.6794339121762418,,,,source_tree,ensemble_10,1,regression,0.0
0.5,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,coexplain_soft,ensemble_10,1,regression,12.39030854200007
1.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,coexplain_soft,ensemble_10,1,regression,12.811208583000052
2.0,200.00000059604645,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8139667919801612,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-0.00013590331803681188,,0.9562386142497254,1.4940848735607275,,-0.009986709177330244,,1.0000691413879395,1.0007851123809814,coexplain_soft,ensemble_10,1,regression,13.413985749999938
5.0,93.81010481715202,92.43431207537651,199,0.3077470064163208,california_housing,10,0.12319842356172989,0.8124595324139526,,,0.7006846266304795,,0.490303509906311,0.44825137455970077,,0.6969864706569056,,1,,,0.0020719676817402277,,0.9556049300914002,1.490702874650082,,-0.007700511110105612,,1.000115990638733,0.997890830039978,coexplain_soft,ensemble_10,1,regression,12.578638834000003
10.0,76.47861078381538,74.55704659223557,199,0.2634464502334595,california_housing,10,0.14278789108382767,0.7880216300695174,,,0.7512105521716095,,0.4398930824828339,0.37463874636154215,,0.7467478847662432,,1,,,0.02466399266093222,,0.9462630337958527,1.457922196681248,,0.014458905434579061,,0.9659660458564758,0.9582768082618713,coexplain_soft,ensemble_10,1,regression,13.107590916999925
20.0,62.104303911328316,63.53683549165726,189,0.2564769983291626,california_housing,10,0.1334084434237877,0.6165164680185974,,,0.7710918315003996,,0.4219345240988922,0.3416028780641857,,0.7690798074681608,,1,,,0.16811516843821528,,0.8702172455535127,1.2507590237573127,,0.1544991768988998,,0.8080732822418213,0.7975679039955139,coexplain_soft,ensemble_10,1,regression,12.878210459000002
50.0,49.03971500694752,51.57997773587704,189,0.22863808274269104,california_housing,10,0.12733799217367642,0.20823190076578857,,,0.7555924957818956,,0.42676748926689145,0.36321469265963285,,0.754470432934714,,1,,,0.5041526357698208,,0.6489118877043915,0.7461267116118611,,0.4956256666368445,,0.4821905791759491,0.46804383397102356,coexplain_soft,ensemble_10,1,regression,13.379430957999944
100.0,44.002561554312706,46.12634965777397,171,0.21469059586524963,california_housing,10,0.12639460878011904,0.05488448893579792,,,0.742360111637071,,0.4425181612743378,0.38219951416000836,,0.7416368799480042,,1,,,0.6405332420460241,,0.5413485999484253,0.5388099835106407,,0.6357697398937727,,0.34820756316185,0.33146098256111145,coexplain_soft,ensemble_10,1,regression,13.509470749999991
0.5,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.055405250000035
1.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.287934124999992
2.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,12.820680541000002
5.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,12.83112754199999
10.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.204843125000025
20.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.415575250000074
50.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.055439834000026
100.0,200.0,200.11239051818848,0,1.0005619525909424,california_housing,10,0.8138507364326281,0.8138507364326281,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1,,,-2.220446049250313e-16,,0.9562030207400514,1.4938752380681328,,-0.009844997642035835,,1.0,1.0005619525909424,same_arch_random,ensemble_10,1,regression,13.414714333999996
,55.89309322834015,59.42621800303459,180,0.24460260570049286,california_housing,10,0.2347853707346172,0.8085498833303523,,,0.7898044021643338,,0.4222856135285186,0.322837357760864,,0.7817651149982368,,1,,,0.002342021639032965,,0.9569415335536193,1.4859544405524228,,-0.004490616268850056,,0.9979338049888611,0.9996879696846008,djinn,ensemble_10,1,regression,4.350155208999922
0.5,94.89297705888748,93.84228256344795,199,0.3337480127811432,california_housing,10,0.16438455336465038,1.026605061015629,,,0.6981950890135165,,0.5000726789182282,0.45381900642667206,,0.6932228061645185,,1,,,0.033598055270227745,,1.093268331027527,1.623446628163839,,-0.09743398552490867,,1.212414264678955,1.2641973495483398,path_expansion,ensemble_10,1,regression,14.109132749999958
1.0,91.16158983111382,89.94277194142342,199,0.33116787672042847,california_housing,10,0.15990813064388767,0.9718962902391006,,,0.6997937736189601,,0.4983061126559448,0.4512464670929669,,0.6949618175030685,,1,,,0.0671710183271742,,1.0715068226733397,1.5617544385546975,,-0.055730670895408174,,1.1648504734039307,1.2152992486953735,path_expansion,ensemble_10,1,regression,14.275241709000056
2.0,85.40419992804527,83.90684902667999,199,0.32359182834625244,california_housing,10,0.14996571743127715,0.8655909153042526,,,0.7054441460538119,,0.49286522749249695,0.4428529305307586,,0.7006357658314664,,1,,,0.13178699312579367,,1.0269001950335694,1.4418353322218853,,0.025333467906771268,,1.072278618812561,1.1198105812072754,path_expansion,ensemble_10,1,regression,13.63538891600001
5.0,73.81003347039223,72.5235210955143,199,0.29574596881866455,california_housing,10,0.14093650504978866,0.6018512691476507,,,0.7381867627088463,,0.4588225935244751,0.3928134309874229,,0.7344619763547067,,1,,,0.28883625327737394,,0.9029038976912689,1.1455611422574623,,0.22561191221175225,,0.8420219421386719,0.8786974549293518,path_expansion,ensemble_10,1,regression,13.738552499999969
10.0,63.339573591947556,62.49639084935188,199,0.26647090911865234,california_housing,10,0.1413142253233104,0.34902395337752795,,,0.7616478739448964,,0.43096771389053345,0.3566867181449949,,0.7588832796305779,,1,,,0.4410818904114253,,0.761730387816925,0.8613024492216318,,0.41776799853239865,,0.6180052757263184,0.6367237567901611,path_expansion,ensemble_10,1,regression,13.833521708000035
20.0,54.4597514718771,54.04383037984371,188,0.24154311418533325,california_housing,10,0.13615519853124722,0.17171086928386978,,,0.7746131627434669,,0.41376436735107414,0.3374653578553606,,0.771876730517055,,1,,,0.5608969217979599,,0.6318266042285157,0.6534208410055685,,0.5582939252023196,,0.451869398355484,0.45170357823371887,path_expansion,ensemble_10,1,regression,15.321602667000093
50.0,47.09119363129139,47.50201250612736,189,0.21732112765312195,california_housing,10,0.13597765947710153,0.06609358114008382,,,0.7692863217912171,,0.42149267882492064,0.34241507593438786,,0.7685307696801191,,1,,,0.6479682568334062,,0.541467784448166,0.521349126009669,,0.6475731081755169,,0.3479856848716736,0.33439499139785767,path_expansion,ensemble_10,1,regression,16.73139249999997
100.0,43.82347662746906,45.10180173814297,171,0.21026606857776642,california_housing,10,0.13556212472250428,0.02625264834025121,,,0.7529236103359602,,0.4356148338035583,0.3663695138484644,,0.7523378047775484,,1,,,0.6780065516205744,,0.5146664953150939,0.4784748511853372,,0.6765556971197395,,0.3129076063632965,0.29592564702033997,path_expansion,ensemble_10,1,regression,16.19145129200001
